Customer ID,Credit Score,Country,Gender,Age,Tenure,Balance,Credit Card Status,Activty Status,Churn Status,Products,Age Groups,Credit Scores,Acc Balance,Min Churn Rate,Max Churn Rate,Target Churn Rate
15789865,620,France,Male,28,9,"$71,902.52",Not Owned,Active,Not Churned,Prod 1,21-30,601-700,10k-100k,0,1,0.15
15698749,626,Germany,Female,23,6,"$85,897.95",Owned,Inactive,Not Churned,Prod 1,21-30,601-700,10k-100k,0,1,0.15
15591248,628,France,Female,29,9,"$71,996.29",Owned,Active,Not Churned,Prod 1,21-30,601-700,10k-100k,0,1,0.15
15707042,634,France,Female,24,2,"$87,413.19",Owned,Inactive,Not Churned,Prod 1,21-30,601-700,10k-100k,0,1,0.15
15588019,418,France,Male,28,7,"$98,738.92",Owned,Inactive,Not Churned,Prod 1,21-30,401-500,10k-100k,0,1,0.15
15624423,850,France,Male,28,8,"$99,986.98",Owned,Inactive,Not Churned,Prod 1,21-30,>=801,10k-100k,0,1,0.15
15674583,768,France,Male,25,0,"$78,396.08",Owned,Active,Not Churned,Prod 1,21-30,701-800,10k-100k,0,1,0.15
15702801,677,France,Female,29,3,"$86,616.35",Not Owned,Inactive,churned,Prod 1,21-30,601-700,10k-100k,0,1,0.15
15755416,557,France,Female,27,3,"$87,739.08",Owned,Active,Not Churned,Prod 1,21-30,501-600,10k-100k,0,1,0.15
15628008,781,Spain,Female,29,6,"$98,759.89",Not Owned,Inactive,Not Churned,Prod 1,21-30,701-800,10k-100k,0,1,0.15
15626898,743,France,Male,30,7,"$77,599.23",Not Owned,Inactive,Not Churned,Prod 1,21-30,701-800,10k-100k,0,1,0.15
15577398,850,France,Male,30,6,"$86,449.39",Owned,Active,Not Churned,Prod 1,21-30,>=801,10k-100k,0,1,0.15
15797710,619,Germany,Male,29,4,"$98,955.87",Not Owned,Active,Not Churned,Prod 1,21-30,601-700,10k-100k,0,1,0.15
15736146,608,Germany,Male,28,4,"$96,679.71",Owned,Active,Not Churned,Prod 1,21-30,601-700,10k-100k,0,1,0.15
15603328,483,France,Male,27,1,"$77,805.66",Owned,Active,Not Churned,Prod 1,21-30,401-500,10k-100k,0,1,0.15
15627830,640,Germany,Female,30,5,"$32,197.64",Not Owned,Active,Not Churned,Prod 1,21-30,601-700,10k-100k,0,1,0.15
15770711,766,Germany,Female,28,4,"$90,696.78",Not Owned,Active,Not Churned,Prod 1,21-30,701-800,10k-100k,0,1,0.15
15743709,683,France,Male,30,4,"$66,190.33",Owned,Active,Not Churned,Prod 1,21-30,601-700,10k-100k,0,1,0.15
15578747,701,Spain,Male,26,5,"$83,600.24",Not Owned,Active,Not Churned,Prod 1,21-30,701-800,10k-100k,0,1,0.15
15575147,699,France,Male,22,9,"$99,339",Owned,Inactive,churned,Prod 1,21-30,601-700,10k-100k,0,1,0.15
15775809,677,Germany,Female,26,6,"$98,723.67",Not Owned,Active,Not Churned,Prod 1,21-30,601-700,10k-100k,0,1,0.15
15775703,702,France,Male,26,2,"$71,281.29",Owned,Active,churned,Prod 1,21-30,701-800,10k-100k,0,1,0.15
15796071,657,Spain,Male,29,7,"$83,889.03",Owned,Inactive,Not Churned,Prod 1,21-30,601-700,10k-100k,0,1,0.15
15768945,627,France,Male,27,1,"$62,092.9",Owned,Active,Not Churned,Prod 1,21-30,601-700,10k-100k,0,1,0.15
15749345,468,France,Female,22,1,"$76,318.64",Owned,Active,Not Churned,Prod 1,21-30,401-500,10k-100k,0,1,0.15
15599386,627,Germany,Male,28,5,"$71,097.23",Owned,Active,Not Churned,Prod 1,21-30,601-700,10k-100k,0,1,0.15
15742809,712,Spain,Female,29,7,"$77,919.78",Owned,Inactive,Not Churned,Prod 1,21-30,701-800,10k-100k,0,1,0.15
15633227,518,France,Female,28,9,"$85,146.36",Not Owned,Inactive,Not Churned,Prod 1,21-30,501-600,10k-100k,0,1,0.15
15570908,687,Spain,Female,29,7,"$93,617.07",Not Owned,Active,Not Churned,Prod 1,21-30,601-700,10k-100k,0,1,0.15
15734714,559,France,Female,29,3,"$79,715.36",Owned,Inactive,Not Churned,Prod 1,21-30,501-600,10k-100k,0,1,0.15
15696371,812,Spain,Female,24,1,"$92,476.88",Not Owned,Inactive,Not Churned,Prod 1,21-30,>=801,10k-100k,0,1,0.15
15618647,744,France,Male,29,1,"$43,504.42",Owned,Active,Not Churned,Prod 1,21-30,701-800,10k-100k,0,1,0.15
15636388,702,Germany,Female,23,7,"$98,775.23",Owned,Inactive,Not Churned,Prod 1,21-30,701-800,10k-100k,0,1,0.15
15648858,666,France,Female,27,1,"$85,225.21",Not Owned,Active,Not Churned,Prod 1,21-30,601-700,10k-100k,0,1,0.15
15760662,521,Germany,Female,29,2,"$87,212.8",Owned,Active,Not Churned,Prod 1,21-30,501-600,10k-100k,0,1,0.15
15611315,708,Germany,Female,23,4,"$71,433.08",Owned,Inactive,Not Churned,Prod 1,21-30,701-800,10k-100k,0,1,0.15
15775826,677,France,Male,30,1,"$78,133.15",Not Owned,Active,Not Churned,Prod 1,21-30,601-700,10k-100k,0,1,0.15
15724648,725,France,Male,26,6,"$98,684.15",Not Owned,Inactive,Not Churned,Prod 1,21-30,701-800,10k-100k,0,1,0.15
15798605,686,Germany,Male,26,1,"$57,422.62",Owned,Active,Not Churned,Prod 1,21-30,601-700,10k-100k,0,1,0.15
15804864,670,France,Female,27,5,"$79,336.61",Owned,Active,Not Churned,Prod 1,21-30,601-700,10k-100k,0,1,0.15
15731951,689,Spain,Female,28,5,"$95,328.6",Owned,Inactive,churned,Prod 1,21-30,601-700,10k-100k,0,1,0.15
15580953,544,France,Male,30,4,"$73,218.89",Not Owned,Active,Not Churned,Prod 1,21-30,501-600,10k-100k,0,1,0.15
15645600,739,Spain,Female,27,8,"$98,926.4",Owned,Active,Not Churned,Prod 1,21-30,701-800,10k-100k,0,1,0.15
15571281,651,France,Male,28,10,"$79,562.98",Owned,Active,Not Churned,Prod 1,21-30,601-700,10k-100k,0,1,0.15
15693131,581,France,Female,24,3,"$95,508.2",Owned,Active,Not Churned,Prod 1,21-30,501-600,10k-100k,0,1,0.15
15595036,726,Germany,Male,30,7,"$92,847.59",Owned,Inactive,Not Churned,Prod 1,21-30,701-800,10k-100k,0,1,0.15
15691170,590,Spain,Female,29,10,"$99,250.08",Owned,Active,Not Churned,Prod 1,21-30,501-600,10k-100k,0,1,0.15
15778304,646,Germany,Male,24,0,"$92,398.08",Owned,Active,Not Churned,Prod 1,21-30,601-700,10k-100k,0,1,0.15
15647311,608,Spain,Female,41,1,"$83,807.86",Not Owned,Active,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15569590,601,Germany,Male,42,1,"$98,495.72",Owned,Inactive,churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15755262,608,Spain,Female,41,3,"$89,763.84",Not Owned,Inactive,churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15680920,695,France,Male,46,7,"$49,512.55",Owned,Inactive,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15568748,671,Germany,Male,45,6,"$99,564.22",Owned,Active,churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15637753,751,Germany,Male,50,2,"$96,888.39",Owned,Inactive,churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15673481,726,Spain,Female,48,6,"$99,906.19",Owned,Inactive,Not Churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15652266,703,Germany,Male,42,9,"$63,227",Not Owned,Active,Not Churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15736008,644,France,Female,46,9,"$95,441.27",Owned,Inactive,churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15806964,702,France,Male,45,0,"$80,793.58",Owned,Active,Not Churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15690134,464,Germany,Female,42,3,"$85,679.25",Owned,Active,Not Churned,Prod 1,41-50,401-500,10k-100k,0,1,0.15
15707362,514,Germany,Male,43,1,"$95,556.31",Not Owned,Active,churned,Prod 1,41-50,501-600,10k-100k,0,1,0.15
15776223,597,France,Female,42,4,"$64,740.12",Owned,Active,Not Churned,Prod 1,41-50,501-600,10k-100k,0,1,0.15
15634844,598,Germany,Male,41,3,"$91,536.93",Owned,Inactive,churned,Prod 1,41-50,501-600,10k-100k,0,1,0.15
15605447,752,France,Male,49,2,"$78,653.84",Owned,Inactive,Not Churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15592937,632,Germany,Female,41,3,"$81,877.38",Owned,Active,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15634245,758,Germany,Female,47,9,"$95,523.16",Owned,Inactive,Not Churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15668747,702,France,Female,46,9,"$98,444.19",Not Owned,Active,Not Churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15592222,505,France,Male,49,7,"$80,001.23",Not Owned,Inactive,Not Churned,Prod 1,41-50,501-600,10k-100k,0,1,0.15
15743007,643,France,Female,45,4,"$45,144.43",Owned,Inactive,churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15792388,645,France,Female,48,7,"$90,612.34",Owned,Active,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15719856,646,France,Female,45,3,"$47,134.75",Owned,Active,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15620981,684,France,Female,48,3,"$73,309.38",Not Owned,Inactive,churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15573086,564,France,Male,42,7,"$99,824.45",Owned,Active,Not Churned,Prod 1,41-50,501-600,10k-100k,0,1,0.15
15715003,625,Spain,Female,49,2,"$80,816.45",Owned,Active,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15798348,600,Spain,Female,50,6,"$94,684.27",Owned,Active,Not Churned,Prod 1,41-50,501-600,10k-100k,0,1,0.15
15585198,715,France,Male,41,4,"$94,267.9",Not Owned,Active,churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15626608,479,Spain,Male,48,5,"$87,070.23",Not Owned,Active,Not Churned,Prod 1,41-50,401-500,10k-100k,0,1,0.15
15616280,536,France,Male,46,1,"$65,733.41",Owned,Inactive,Not Churned,Prod 1,41-50,501-600,10k-100k,0,1,0.15
15658052,626,France,Female,44,10,"$81,553.93",Owned,Inactive,churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15793854,723,France,Male,42,2,"$99,095.73",Owned,Active,Not Churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15709117,823,Spain,Female,46,3,"$81,576.75",Owned,Active,churned,Prod 1,41-50,>=801,10k-100k,0,1,0.15
15598846,700,France,Female,44,2,"$58,781.76",Owned,Inactive,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15645511,727,Spain,Male,43,2,"$97,403.18",Owned,Active,churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15645778,670,Spain,Male,42,3,"$81,589.04",Owned,Inactive,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15792722,611,France,Female,43,8,"$64,897.75",Owned,Inactive,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15808228,768,Spain,Female,44,6,"$60,603.4",Owned,Active,Not Churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15690647,582,Spain,Female,46,8,"$67,563.31",Owned,Inactive,churned,Prod 1,41-50,501-600,10k-100k,0,1,0.15
15797276,662,Spain,Female,41,4,"$90,350.77",Owned,Inactive,churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15753969,724,Spain,Male,45,5,"$83,888.54",Not Owned,Active,Not Churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15596671,603,Spain,Female,42,8,"$91,611.12",Not Owned,Inactive,churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15630725,649,France,Female,45,5,"$92,786.66",Owned,Inactive,churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15590146,630,France,Male,50,1,"$81,947.76",Not Owned,Active,churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15727944,701,Germany,Female,48,1,"$92,072.68",Owned,Active,Not Churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15584364,652,France,Male,48,4,"$59,486.31",Owned,Inactive,churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15743976,618,Germany,Male,41,8,"$37,702.79",Owned,Active,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15781553,760,Germany,Female,49,9,"$91,502.99",Owned,Inactive,churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15600110,506,Germany,Female,41,3,"$57,745.76",Owned,Inactive,Not Churned,Prod 1,41-50,501-600,10k-100k,0,1,0.15
15659105,669,France,Female,47,9,"$61,196.54",Owned,Inactive,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15654851,748,France,Male,44,2,"$92,911.52",Not Owned,Active,Not Churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15731478,712,France,Female,42,1,"$87,842.98",Not Owned,Inactive,Not Churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15662758,620,France,Male,41,0,"$97,925.11",Owned,Inactive,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15750466,790,Germany,Male,42,1,"$85,839.62",Owned,Inactive,Not Churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15724466,744,Germany,Female,41,2,"$84,113.41",Owned,Inactive,Not Churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15748947,657,France,Female,41,5,"$95,858.37",Owned,Active,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15764170,647,Germany,Male,44,4,"$93,960.35",Owned,Inactive,churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15811261,617,Spain,Male,42,0,"$70,105.87",Owned,Active,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15645956,452,Spain,Male,44,3,"$88,915.85",Owned,Inactive,Not Churned,Prod 1,41-50,401-500,10k-100k,0,1,0.15
15714586,646,Spain,Female,42,3,"$99,836.47",Not Owned,Active,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15610355,713,France,Male,44,1,"$63,438.91",Owned,Inactive,Not Churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15624633,702,France,Male,45,9,"$74,989.58",Owned,Active,Not Churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15801265,689,Spain,Female,45,0,"$57,784.22",Owned,Inactive,churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15642345,714,Germany,Female,49,4,"$93,059.34",Owned,Inactive,churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15633877,706,Spain,Female,42,8,"$95,386.82",Owned,Active,Not Churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15783305,593,France,Female,46,7,"$98,752.51",Owned,Inactive,Not Churned,Prod 1,41-50,501-600,10k-100k,0,1,0.15
15689351,742,Germany,Female,41,4,"$92,805.72",Not Owned,Active,churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15661974,677,France,Male,46,2,"$57,037.74",Owned,Active,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15598086,624,France,Female,45,3,"$68,639.57",Owned,Inactive,churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15680278,661,Spain,Female,42,9,"$75,361.44",Owned,Inactive,churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15742272,669,France,Female,44,8,"$96,418.09",Not Owned,Inactive,churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15618765,530,Germany,Female,42,0,"$99,948.45",Not Owned,Active,Not Churned,Prod 1,41-50,501-600,10k-100k,0,1,0.15
15636982,705,Germany,Female,43,7,"$79,974.55",Owned,Active,Not Churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15615991,654,France,Male,42,7,"$99,263.09",Owned,Active,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15577178,511,France,Male,45,5,"$68,375.27",Owned,Inactive,churned,Prod 1,41-50,501-600,10k-100k,0,1,0.15
15732987,721,Spain,Male,43,3,"$88,798.34",Not Owned,Inactive,Not Churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15775590,482,Germany,Female,48,2,"$69,329.47",Not Owned,Inactive,churned,Prod 1,41-50,401-500,10k-100k,0,1,0.15
15753102,752,Spain,Male,44,6,"$83,870.33",Owned,Inactive,Not Churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15627220,735,Germany,Female,43,9,"$98,807.45",Not Owned,Inactive,churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15802585,634,France,Female,41,8,"$68,213.99",Owned,Active,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15599078,619,Germany,Female,41,5,"$92,467.58",Owned,Inactive,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15625175,742,Germany,Female,43,6,"$97,067.69",Not Owned,Active,churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15765982,735,France,Male,41,7,"$74,135.85",Owned,Active,churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15815530,612,France,Female,42,10,"$75,497.51",Not Owned,Inactive,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15674678,731,Germany,Female,43,9,"$79,120.27",Not Owned,Inactive,churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15745605,722,France,Female,47,2,"$88,011.4",Owned,Active,churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15743714,468,France,Male,46,7,"$91,443.75",Owned,Inactive,Not Churned,Prod 1,41-50,401-500,10k-100k,0,1,0.15
15626491,655,France,Female,45,7,"$57,327.04",Not Owned,Active,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15594878,661,Spain,Female,41,5,"$28,082.95",Owned,Inactive,churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15634359,639,Germany,Female,41,5,"$98,635.77",Owned,Inactive,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15773221,577,Spain,Male,43,8,"$79,757.21",Owned,Inactive,churned,Prod 1,41-50,501-600,10k-100k,0,1,0.15
15750867,489,Germany,Female,46,8,"$92,060.06",Owned,Inactive,churned,Prod 1,41-50,401-500,10k-100k,0,1,0.15
15744240,688,Germany,Female,46,0,"$74,458.25",Not Owned,Active,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15661903,699,France,Female,43,3,"$80,764.03",Owned,Inactive,churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15565796,745,Germany,Male,48,10,"$96,048.55",Owned,Inactive,Not Churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15640409,817,Germany,Female,46,0,"$89,087.89",Not Owned,Active,churned,Prod 1,41-50,>=801,10k-100k,0,1,0.15
15679284,593,Spain,Female,45,6,"$79,259.75",Owned,Inactive,Not Churned,Prod 1,41-50,501-600,10k-100k,0,1,0.15
15765415,609,Spain,Female,45,4,"$89,122.3",Owned,Active,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15718289,553,Germany,Male,46,3,"$82,291.1",Owned,Inactive,churned,Prod 1,41-50,501-600,10k-100k,0,1,0.15
15658449,695,France,Male,45,9,"$43,134.65",Not Owned,Active,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15694450,677,France,Male,42,5,"$99,580.13",Owned,Inactive,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15717937,554,Germany,Male,43,5,"$99,906.89",Not Owned,Inactive,Not Churned,Prod 1,41-50,501-600,10k-100k,0,1,0.15
15800736,601,Spain,Female,42,4,"$96,763.89",Owned,Active,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15800083,559,France,Male,45,8,"$24,043.45",Not Owned,Active,churned,Prod 1,41-50,501-600,10k-100k,0,1,0.15
15761600,713,France,Male,43,5,"$86,394.14",Owned,Active,Not Churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15798470,764,Spain,Female,48,1,"$75,990.97",Owned,Inactive,churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15738634,533,France,Male,47,9,"$83,347.25",Owned,Active,Not Churned,Prod 1,41-50,501-600,10k-100k,0,1,0.15
15779809,655,France,Male,44,8,"$87,471.63",Not Owned,Active,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15708003,587,Spain,Male,41,8,"$85,109.21",Owned,Inactive,Not Churned,Prod 1,41-50,501-600,10k-100k,0,1,0.15
15628558,447,France,Female,44,5,"$89,188.83",Owned,Active,Not Churned,Prod 1,41-50,401-500,10k-100k,0,1,0.15
15720774,850,Spain,Male,44,7,"$89,118.26",Owned,Inactive,churned,Prod 1,41-50,>=801,10k-100k,0,1,0.15
15584536,720,Germany,Male,46,3,"$97,042.6",Owned,Active,churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15592000,781,Germany,Female,48,9,"$82,794.18",Owned,Inactive,churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15616555,850,Germany,Male,41,8,"$60,880.68",Owned,Inactive,Not Churned,Prod 1,41-50,>=801,10k-100k,0,1,0.15
15800784,645,France,Male,42,4,"$98,298.18",Owned,Active,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15740345,657,Spain,Male,42,5,"$41,473.33",Owned,Inactive,churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15743617,713,Germany,Male,47,1,"$95,994.98",Owned,Inactive,Not Churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15626948,701,France,Female,42,6,"$86,167.82",Owned,Inactive,Not Churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15612633,581,Spain,Male,43,9,"$78,022.61",Not Owned,Active,Not Churned,Prod 1,41-50,501-600,10k-100k,0,1,0.15
15715673,651,Spain,Female,46,4,"$89,743.05",Owned,Inactive,churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15773779,593,Spain,Female,46,2,"$76,597.79",Owned,Active,Not Churned,Prod 1,41-50,501-600,10k-100k,0,1,0.15
15649292,748,France,Female,49,7,"$29,602.08",Not Owned,Inactive,churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15687153,850,Germany,Male,49,8,"$98,649.55",Owned,Inactive,churned,Prod 1,41-50,>=801,10k-100k,0,1,0.15
15729582,676,Germany,Male,48,3,"$80,697.44",Not Owned,Inactive,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15790658,621,Spain,Male,42,8,"$68,683.68",Owned,Active,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15578648,543,Germany,Male,49,6,"$59,532.18",Owned,Inactive,Not Churned,Prod 1,41-50,501-600,10k-100k,0,1,0.15
15721740,633,Germany,Male,50,7,"$88,302.65",Owned,Active,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15788367,487,Spain,Male,44,6,"$61,691.45",Owned,Active,Not Churned,Prod 1,41-50,401-500,10k-100k,0,1,0.15
15745452,651,Germany,Male,41,1,"$90,218.11",Owned,Inactive,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15632050,779,France,Female,41,10,"$99,786.2",Owned,Inactive,Not Churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15777045,783,Spain,Female,44,3,"$81,811.71",Owned,Inactive,churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15640464,605,France,Male,41,5,"$91,612.91",Owned,Active,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15771383,628,Germany,Female,45,6,"$53,667.44",Owned,Inactive,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15728912,554,France,Female,44,6,"$92,436.86",Owned,Inactive,Not Churned,Prod 1,41-50,501-600,10k-100k,0,1,0.15
15609011,480,Spain,Male,47,8,"$75,408.33",Owned,Inactive,churned,Prod 1,41-50,401-500,10k-100k,0,1,0.15
15741416,707,France,Male,42,2,"$16,893.59",Owned,Active,Not Churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15650432,849,Germany,Male,41,10,"$84,622.13",Owned,Active,Not Churned,Prod 1,41-50,>=801,10k-100k,0,1,0.15
15742442,705,Spain,Female,46,5,"$89,364.91",Not Owned,Active,Not Churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15591286,731,Germany,Female,49,4,"$88,826.07",Owned,Active,churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15702462,619,Spain,Female,44,6,"$52,831.13",Owned,Active,churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15795124,726,Germany,Male,50,9,"$94,504.35",Not Owned,Active,Not Churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15642821,383,Spain,Female,48,8,"$95,808.19",Not Owned,Inactive,churned,Prod 1,41-50,0-400,10k-100k,0,1,0.15
15641877,681,France,Male,47,9,"$97,023.21",Owned,Active,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15605742,737,France,Male,43,0,"$80,090.93",Owned,Inactive,churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15724684,610,Spain,Male,46,5,"$91,897.8",Owned,Inactive,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15760521,796,France,Female,50,1,"$94,164",Owned,Active,Not Churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15591091,644,France,Male,44,5,"$73,348.56",Owned,Inactive,churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15811565,705,Spain,Female,47,3,"$63,488.7",Not Owned,Active,churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15713774,644,Spain,Female,46,6,"$12,459.19",Not Owned,Inactive,churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15621063,516,France,Female,42,8,"$56,228.25",Owned,Inactive,Not Churned,Prod 1,41-50,501-600,10k-100k,0,1,0.15
15661626,732,Germany,Female,45,6,"$98,792.4",Owned,Inactive,churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15794414,507,Spain,Male,46,6,"$92,783.68",Owned,Active,Not Churned,Prod 1,41-50,501-600,10k-100k,0,1,0.15
15678412,645,France,Female,45,8,"$85,325.93",Not Owned,Inactive,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15600813,717,France,Male,50,9,"$90,305.76",Owned,Active,Not Churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15651737,623,Spain,Male,44,1,"$83,325.77",Not Owned,Active,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15663917,547,France,Male,43,1,"$92,350.36",Not Owned,Active,Not Churned,Prod 1,41-50,501-600,10k-100k,0,1,0.15
15624519,656,Germany,Female,49,9,"$97,092.87",Owned,Inactive,churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15608541,498,France,Male,46,1,"$91,857.66",Owned,Inactive,churned,Prod 1,41-50,401-500,10k-100k,0,1,0.15
15713819,562,France,Male,48,3,"$92,347.96",Owned,Active,Not Churned,Prod 1,41-50,501-600,10k-100k,0,1,0.15
15641934,749,Spain,Female,46,9,"$66,582.81",Owned,Inactive,churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15809279,773,France,Male,45,8,"$96,877.21",Owned,Active,Not Churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
15713770,586,Spain,Male,41,3,"$63,873.56",Owned,Inactive,Not Churned,Prod 1,41-50,501-600,10k-100k,0,1,0.15
15709917,601,France,Female,46,3,"$98,202.76",Not Owned,Inactive,Not Churned,Prod 1,41-50,601-700,10k-100k,0,1,0.15
15718843,769,Spain,Male,41,1,"$72,509.91",Owned,Inactive,Not Churned,Prod 1,41-50,701-800,10k-100k,0,1,0.15
